stn_num,time_obs,rain_ttl,rain_code
254500,2013,78.0,0
254500,2014,83.0,0
254500,2015,109.0,0
254500,2016,139.0,0
254500,2017,52.0,0
254500,2018,59.5,0
254500,2019,81.5,0
254500,2020,165.5,0
254500,2021,21.5,0
254500,2022,60.0,0
254900,1986,77.0,0
254900,1987,90.0,0
254900,1988,116.0,0
254900,1989,105.0,0
254900,1990,96.0,0
254900,1991,129.0,0
254900,1992,102.0,0
254900,1993,67.0,0
254900,1994,38.0,0
254900,1995,187.0,0
254900,1996,17.0,0
254900,1997,70.0,0
254900,1998,72.0,0
254900,1999,30.0,0
254900,2000,32.0,0
254900,2001,89.0,0
254900,2002,76.0,0
254900,2003,43.0,0
254900,2004,70.0,0
254900,2005,60.0,0
254900,2006,69.0,0
254900,2007,96.0,0
254900,2008,59.0,0
254900,2009,49.0,0
254900,2010,155.0,0
254900,2011,40.0,0
254900,2012,26.0,0
255500,1964,163.5,0
255500,1965,232.3,0
255500,1966,116.0,0
256200,1957,77.0,0
256200,1959,82.0,0
256200,1960,27.0,0
256200,1961,58.0,0
256200,1962,61.0,0
256200,1963,28.0,0
256200,1964,110.0,0
256200,1965,101.0,0
256200,1966,51.0,0
256200,1967,91.0,0
256200,1968,77.0,0
256200,1969,86.0,0
256200,1970,50.0,0
256200,1971,76.0,0
256200,1972,107.0,0
256200,1973,39.0,0
256200,1974,99.0,0
256200,1975,68.0,0
256200,1976,69.0,0
256200,1977,53.0,0
256200,1978,47.5,0
256200,1979,47.0,0
256200,1980,138.0,0
256200,1981,78.0,0
256200,1982,79.0,0
256200,1983,105.0,0
256200,1984,21.0,0
256200,1985,63.0,0
256200,1986,46.0,0
256200,1987,38.0,0
256200,1988,92.0,0
256200,1989,79.0,0
256200,1990,67.0,0
256200,1991,91.0,0
256200,1992,206.0,0
256200,1993,29.0,0
256200,1994,62.0,0
256200,1995,117.0,0
256200,1996,35.0,0
256200,1997,59.0,0
256200,1998,95.0,0
256200,1999,15.0,0
256200,2000,20.0,0
256200,2001,42.0,0
256200,2002,24.0,0
256200,2003,39.0,0
256200,2004,47.0,0
256200,2005,42.0,0
256200,2006,36.0,0
256200,2007,73.0,0
256200,2008,44.0,0
256201,2013,40.0,0
256201,2014,35.0,0
256201,2015,97.0,0
256201,2016,76.0,0
256201,2017,30.5,0
256201,2018,63.0,0
256201,2019,59.5,0
256201,2020,121.5,0
256201,2021,10.5,0
256201,2022,36.0,0
256250,1986,72.0,0
256250,1987,63.0,0
256250,1988,116.0,0
256250,1989,101.0,0
256250,1990,78.0,0
256250,1991,88.0,0
256250,1992,110.0,0
256250,1993,38.0,0
256250,1994,75.0,0
256250,1995,138.0,0
256250,1996,37.0,0
256250,1997,84.0,0
256250,1998,81.0,0
256250,1999,24.0,0
256250,2000,27.0,0
256250,2001,71.0,0
256250,2002,39.0,0
256250,2003,53.0,0
256250,2004,62.0,0
256250,2005,54.0,0
256250,2006,50.0,0
256250,2007,97.0,0
256250,2008,26.0,0
256250,2009,1.5,0
256250,2010,154.0,0
256250,2011,52.0,0
256250,2014,62.0,0
256250,2015,95.0,0
256250,2016,82.0,0
256250,2017,38.5,0
256250,2018,41.0,0
256250,2019,54.0,0
256250,2020,174.5,0
256250,2021,29.0,0
256300,1986,76.0,0
256300,1987,83.0,0
256300,1988,137.0,0
256300,1989,107.0,0
256300,1990,107.0,0
256300,1991,130.0,0
256300,1992,101.0,0
256300,1993,36.0,0
256300,1994,83.0,0
256300,1995,180.0,0
256300,1996,35.0,0
256300,1997,125.0,0
256300,1998,91.0,0
256300,1999,31.0,0
256300,2000,27.0,0
256300,2001,75.0,0
256300,2002,66.0,0
256300,2003,62.0,0
256300,2004,93.0,0
256300,2005,58.0,0
256300,2006,119.0,0
256300,2007,93.0,0
256300,2008,51.0,0
256300,2009,34.0,0
256300,2010,225.0,0
256300,2011,65.0,0
256450,1989,39.0,0
256450,1990,36.0,0
256450,1991,95.0,0
256450,1992,71.0,0
256450,1993,23.0,0
256450,1994,39.0,0
256450,1995,68.0,0
256450,1996,7.0,0
256450,1997,14.0,0
256450,1998,40.0,0
256450,1999,15.0,0
256450,2000,2.0,0
256450,2001,42.0,0
256450,2002,15.0,0
256450,2003,31.0,0
256450,2004,19.0,0
256450,2005,25.0,0
256450,2006,22.0,0
256450,2007,23.0,0
256450,2008,25.0,0
256450,2009,1.3,0
256450,2010,94.0,0
256450,2011,19.0,0
256500,1977,55.5,0
256500,1978,40.0,0
256500,1979,61.5,0
256500,1980,200.0,0
256581,2016,87.0,0
257050,1977,24.0,0
257050,1978,14.3,0
257050,1979,25.0,0
257050,1980,69.0,0
257200,1957,74.0,0
257200,1959,20.0,0
257200,1960,30.0,0
257200,1961,39.0,0
257200,1962,47.0,0
257200,1963,27.0,0
257200,1964,25.0,0
257200,1965,38.0,0
257200,1966,20.0,0
257200,1967,36.0,0
257200,1968,55.0,0
257200,1969,61.0,0
257200,1970,17.0,0
257200,1971,60.0,0
257200,1972,45.0,0
257200,1973,25.0,0
257200,1974,38.0,0
257200,1975,84.0,0
257200,1976,37.0,0
257200,1977,20.0,0
257200,1978,28.5,0
257200,1979,17.0,0
257200,1980,34.0,0
257200,1981,64.0,0
257200,1982,22.0,0
257200,1983,45.0,0
257200,1984,37.0,0
257200,1985,17.0,0
257200,1986,42.0,0
257200,1987,25.0,0
257200,1988,83.0,0
257200,1989,41.0,0
257200,1990,31.0,0
257200,1991,45.0,0
257200,1992,40.0,0
257200,1993,11.0,0
257200,1994,48.0,0
257200,1995,66.0,0
257200,1996,16.0,0
257200,1997,24.0,0
257200,1998,29.0,0
257200,1999,20.0,0
257200,2000,2.0,0
257200,2001,27.0,0
257200,2002,10.0,0
257200,2003,21.0,0
257200,2004,27.0,0
257200,2005,37.0,0
257200,2006,13.0,0
257200,2007,15.0,0
257200,2008,30.0,0
257200,2009,7.0,0
257200,2013,22.0,0
257200,2014,43.0,0
257200,2015,38.0,0
257200,2016,44.0,0
257200,2017,22.0,0
257200,2018,54.0,0
257200,2019,79.0,0
257200,2020,102.5,0
257200,2021,11.5,0
257200,2022,33.0,0
257330,1986,72.0,0
257330,1987,48.5,0
257330,1988,120.0,0
257330,1989,73.0,0
257330,1990,73.0,0
257330,1991,104.0,0
257330,1992,121.0,0
257330,1993,50.0,0
257330,1994,82.0,0
257330,1995,152.0,0
257330,1996,21.0,0
257330,1997,47.0,0
257330,1998,81.0,0
257330,1999,42.0,0
257330,2000,17.0,0
257330,2001,28.0,0
257330,2002,56.0,0
257330,2003,51.0,0
257330,2004,81.0,0
257330,2005,49.0,0
257330,2006,45.0,0
257330,2007,63.0,0
257330,2008,42.0,0
257330,2009,27.0,0
257330,2010,136.0,0
257330,2011,45.0,0
257330,2012,46.0,0
257400,1964,81.0,0
257400,1965,142.5,0
257400,1966,60.5,0
257401,1977,32.0,0
257401,1978,28.5,0
257401,1979,98.0,0
257401,1980,94.0,0
257450,1987,34.0,0
257450,1988,85.0,0
257450,1989,51.0,0
257450,1990,48.0,0
257450,1991,75.0,0
257450,1992,93.0,0
257450,1993,25.0,0
257450,1994,81.0,0
257450,1995,107.0,0
257450,1996,23.0,0
257450,1997,24.0,0
257450,1998,47.0,0
257450,1999,33.0,0
257450,2000,5.0,0
257450,2001,75.0,0
257450,2002,39.0,0
257450,2003,33.0,0
257450,2004,42.0,0
257450,2005,33.0,0
257450,2006,26.0,0
257450,2007,41.0,0
257450,2008,32.0,0
257450,2009,15.0,0
257450,2010,125.0,0
257450,2011,20.0,0
257600,1959,22.0,0
257600,1960,13.0,0
257600,1961,20.0,0
257600,1962,56.0,0
257600,1963,22.0,0
257600,1964,29.0,0
257600,1965,33.0,0
257600,1966,20.0,0
257600,1967,15.0,0
257600,1968,25.0,0
257600,1969,43.0,0
257600,1970,8.0,0
257600,1972,34.0,0
257600,1973,17.0,0
257600,1974,55.0,0
257600,1975,78.0,0
257600,1976,40.0,0
257600,1977,4.0,0
257800,1960,14.0,0
257800,1961,32.0,0
258100,1964,43.0,0
258100,1965,73.4,0
258100,1966,29.5,0
258200,1960,6.0,0
258200,1961,19.0,0
258200,1962,40.3,0
258300,1960,9.0,0
258300,1961,20.0,0
258300,1962,33.5,0
258400,1960,4.0,0
258400,1961,28.0,0
258400,1962,22.5,0
258550,1959,16.0,0
258550,1960,3.5,0
258550,1961,18.0,0
258550,1962,33.0,0
258550,1963,25.0,0
258550,1964,18.0,0
258550,1965,66.0,0
258550,1966,22.0,0
258550,1967,43.0,0
258550,1968,17.0,0
258550,1969,44.0,0
258550,1970,9.0,0
258550,1971,36.0,0
258550,1972,57.0,0
258550,1973,19.0,0
258550,1974,39.0,0
258550,1975,80.0,0
258550,1976,35.0,0
258550,1977,7.0,0
258550,1978,5.0,0
258550,1979,22.0,0
258550,1980,23.0,0
258550,1981,54.0,0
258550,1982,5.0,0
258550,1983,45.0,0
258550,1984,2.0,0
258550,1985,18.0,0
258550,1986,45.0,0
258550,1987,19.5,0
258550,1988,43.0,0
258550,1989,34.0,0
258550,1990,15.0,0
258550,1991,28.0,0
258550,1992,31.0,0
258550,1993,12.0,0
258550,1994,57.0,0
258550,1995,72.0,0
258550,1996,20.0,0
258550,1997,19.0,0
258550,1998,18.0,0
258550,1999,20.0,0
258550,2000,2.0,0
258550,2001,21.0,0
258550,2002,6.0,0
258550,2003,9.0,0
258550,2004,12.0,0
258550,2005,25.0,0
258550,2006,25.0,0
258550,2007,8.0,0
258550,2008,13.0,0
258550,2009,5.0,0
258550,2010,51.0,0
258550,2011,12.0,0
258550,2012,9.0,0
258550,2013,29.0,0
258550,2014,40.0,0
258550,2015,14.0,0
258550,2016,39.0,0
258550,2017,32.5,0
258550,2018,51.0,0
258550,2019,30.0,0
258550,2020,89.5,0
258550,2021,10.0,0
258550,2022,24.0,0
258700,1961,23.0,0
258700,1962,32.5,0
258820,1990,17.0,0
258820,1991,32.0,0
258820,1992,28.0,0
258820,1993,9.0,0
258820,1994,67.0,0
258820,1995,96.0,0
258820,1996,8.0,0
258820,1997,11.0,0
258820,1998,34.0,0
258820,1999,17.0,0
258820,2000,2.0,0
258820,2001,34.0,0
258820,2002,14.0,0
258820,2003,21.0,0
258820,2004,16.0,0
258820,2005,22.0,0
258820,2006,14.0,0
258820,2007,32.0,0
258820,2008,9.0,0
258820,2009,5.0,0
258820,2010,52.0,0
258820,2011,24.0,0
258850,1964,32.0,0
258850,1965,45.0,0
258850,1966,20.5,0
258850,1971,47.0,0
258850,1978,23.0,0
258850,1979,15.0,0
258850,1980,25.0,0
258850,1981,87.0,0
258850,1982,20.0,0
258850,1983,34.0,0
258850,1984,4.0,0
258850,1985,15.0,0
258850,1986,38.0,0
258850,1987,24.0,0
258850,1988,51.0,0
258850,1989,34.0,0
258850,1990,64.0,0
258850,1991,30.0,0
258850,1992,29.0,0
258850,1993,10.0,0
258850,1994,75.0,0
258850,1995,41.0,0
258850,1996,23.0,0
258850,1997,16.0,0
258850,1998,53.0,0
258850,1999,15.0,0
258850,2000,1.0,0
258850,2001,38.0,0
258850,2002,6.0,0
258850,2003,16.0,0
258850,2004,23.0,0
258850,2005,29.0,0
258850,2006,16.0,0
258850,2007,10.0,0
258850,2008,28.0,0
258850,2009,5.0,0
258850,2010,72.0,0
258850,2011,15.0,0
258850,2012,10.0,0
258850,2013,20.0,0
258850,2014,30.0,0
258850,2015,25.0,0
258850,2016,43.0,0
258850,2017,5.0,0
258850,2018,74.5,0
258850,2019,35.0,0
258850,2020,70.0,0
258850,2021,21.5,0
258850,2022,30.0,0
259000,1960,4.0,0
259000,1962,35.0,0
259150,1959,20.0,0
259150,1960,7.5,0
259150,1961,13.0,0
259150,1962,45.0,0
259150,1963,19.0,0
259150,1964,30.0,0
259150,1965,61.0,0
259150,1966,35.0,0
259150,1967,30.0,0
259150,1968,25.0,0
259150,1969,40.0,0
259150,1970,8.0,0
259150,1971,25.0,0
259150,1972,46.0,0
259150,1973,15.0,0
259150,1974,44.0,0
259150,1975,91.0,0
259150,1976,35.0,0
259150,1977,6.0,0
259150,1978,9.0,0
259150,1979,31.0,0
259150,1980,14.0,0
259150,1981,57.0,0
259150,1982,20.0,0
259150,1983,38.0,0
259150,1984,17.0,0
259150,1985,20.0,0
259150,1986,47.0,0
259150,1987,21.5,0
259150,1988,44.0,0
259150,1989,55.0,0
259150,1991,26.0,0
259150,1992,27.0,0
259150,1993,18.0,0
259150,1994,53.0,0
259150,1995,66.0,0
259150,1996,4.0,0
259150,1997,8.0,0
259150,1998,18.0,0
259150,1999,27.0,0
259150,2000,1.0,0
259150,2001,20.0,0
259150,2002,13.0,0
259150,2003,9.0,0
259150,2004,24.0,0
259150,2005,17.0,0
259150,2006,17.0,0
259150,2007,8.0,0
259150,2008,13.0,0
259150,2009,4.0,0
259150,2010,,0
259300,1961,10.0,0
259300,1962,25.2,0
259450,1964,28.0,0
259450,1965,57.0,0
259450,1966,24.5,0
259480,1987,28.0,0
259480,1988,41.0,0
259480,1989,30.0,0
259480,1990,19.0,0
259480,1991,43.0,0
259480,1992,28.0,0
259480,1993,7.0,0
259480,1994,45.0,0
259480,1995,49.0,0
259480,1996,6.0,0
259480,1997,11.0,0
259480,1998,25.0,0
259480,1999,22.0,0
259480,2000,2.0,0
259480,2001,32.0,0
259480,2002,16.0,0
259480,2003,12.0,0
259480,2004,19.0,0
259480,2005,11.0,0
259480,2006,14.0,0
259480,2007,18.0,0
259480,2008,14.0,0
259480,2009,21.0,0
259480,2010,25.0,0
259480,2011,19.0,0
259500,1986,19.5,0
259500,1988,38.0,0
259500,1989,37.0,0
259500,1990,18.0,0
259500,1991,26.0,0
259500,1992,26.0,0
259500,1993,7.0,0
259500,1994,53.0,0
259500,1995,44.0,0
259500,1996,4.0,0
259500,1997,7.0,0
259500,1998,18.0,0
259500,1999,18.0,0
259500,2000,2.0,0
259500,2001,19.0,0
259500,2002,16.0,0
259500,2003,14.0,0
259500,2004,18.0,0
259500,2005,14.0,0
259500,2006,5.0,0
259500,2007,12.0,0
259500,2008,9.0,0
259500,2009,3.0,0
259500,2010,46.0,0
259500,2011,5.0,0
259500,2012,7.0,0
259500,2013,32.0,0
259500,2014,45.0,0
259500,2015,22.0,0
259500,2016,42.0,0
259500,2017,20.5,0
259500,2018,23.5,0
259500,2019,25.5,0
259500,2020,91.5,0
259500,2021,15.5,0
259590,1990,23.0,0
259590,1991,54.0,0
259590,1992,28.0,0
259590,1993,35.0,0
259590,1994,36.0,0
259590,1995,76.0,0
259590,1996,3.0,0
259590,1997,17.0,0
259590,1998,48.0,0
259590,1999,20.0,0
259590,2000,1.0,0
259590,2001,35.0,0
259590,2002,21.0,0
259590,2003,5.0,0
259590,2004,30.0,0
259590,2005,18.0,0
259590,2006,7.0,0
259590,2007,18.0,0
259590,2008,9.0,0
259590,2009,5.0,0
259590,2010,48.0,0
259590,2011,14.0,0
259590,2012,10.0,0
259590,2013,30.0,0
259590,2014,80.0,0
259590,2015,24.0,0
259590,2016,52.0,0
259590,2017,23.0,0
259590,2018,33.0,0
259590,2019,25.0,0
259590,2020,70.5,0
259590,2021,16.0,0
259590,2022,27.0,0
259600,1964,22.0,0
259600,1965,46.0,0
259600,1966,35.0,0
259700,1986,32.0,0
259700,1987,18.5,0
259700,1988,21.0,0
259700,1989,25.0,0
259700,1990,20.0,0
259700,1991,39.0,0
259700,1992,19.0,0
259700,1993,12.0,0
259700,1994,45.0,0
259700,1995,31.0,0
259700,1996,6.0,0
259700,1997,15.0,0
259700,1998,34.0,0
259700,1999,19.0,0
259700,2000,1.0,0
259700,2001,32.0,0
259700,2002,12.0,0
259700,2003,10.0,0
259700,2004,29.0,0
259700,2005,13.0,0
259700,2006,50.0,0
259700,2007,20.0,0
259700,2008,5.0,0
259700,2009,0.2,0
259700,2010,32.0,0
259700,2016,29.5,0
259700,2017,47.5,0
259700,2018,16.5,0
259700,2019,26.5,0
259700,2020,39.5,0
259700,2021,32.5,0
259700,2022,40.0,0
259750,1965,38.0,0
259750,1966,64.0,0
286100,1987,18.5,0
286100,1988,58.0,0
286100,1989,26.0,0
286100,1990,18.0,0
286100,1991,60.0,0
286100,1993,5.0,0
286100,1994,39.0,0
286100,1995,43.0,0
286100,1996,1.5,0
286100,1997,16.0,0
286100,1998,46.0,0
286100,1999,24.0,0
286100,2000,1.0,0
286100,2001,22.0,0
286100,2002,10.0,0
286100,2003,5.0,0
286100,2004,25.0,0
286100,2005,5.0,0
286100,2006,2.0,0
286100,2007,12.0,0
286100,2008,5.0,0
286100,2009,2.0,0
286100,2010,30.0,0
286100,2011,5.0,0
286100,2012,1.0,0
286100,2013,25.0,0
286100,2014,83.0,0
286100,2015,17.0,0
286100,2016,13.0,0
286100,2017,20.5,0
286100,2018,29.0,0
286100,2019,11.0,0
286100,2020,24.5,0
286100,2021,15.5,0
286100,2022,28.0,0
330600,1972,141.0,0
330600,1973,54.0,0
330600,1974,142.0,0
330600,1975,94.0,0
330600,1976,79.0,0
330600,1977,61.0,0
330600,1978,68.0,0
330600,1979,61.0,0
330600,1980,141.0,0
330600,1981,137.0,0
330600,1982,43.0,0
330600,1983,110.0,0
330600,1984,33.0,0
330600,1985,107.0,0
330600,1986,58.0,0
330600,1987,61.0,0
330600,1988,110.0,0
330600,1989,90.0,0
330600,1990,97.0,0
330600,1991,45.0,0
330600,1992,189.0,0
330600,1993,52.0,0
330600,1994,62.0,0
330600,1995,69.0,0
330600,1996,49.0,0
330600,1997,84.0,0
330600,1998,73.0,0
330600,1999,28.0,0
330600,2000,31.0,0
330600,2001,76.0,0
330600,2002,61.0,0
330600,2003,80.0,0
330600,2004,53.0,0
330600,2005,67.0,0
330600,2006,131.0,0
330600,2007,72.0,0
330600,2008,46.0,0
330600,2009,37.0,0
330600,2010,83.0,0
330600,2011,45.0,0
330600,2012,49.0,0
330600,2013,43.0,0
330600,2014,93.0,0
330600,2016,67.0,0
330600,2017,30.0,0
330600,2018,72.5,0
330600,2019,73.5,0
330600,2020,111.5,0
330600,2021,50.5,0
330900,1972,153.0,0
330900,1973,47.0,0
330900,1974,144.0,0
330900,1975,85.0,0
330900,1976,69.0,0
330900,1977,43.0,0
330900,1978,48.0,0
330900,1979,43.0,0
330900,1980,132.0,0
330900,1981,121.0,0
330900,1982,60.0,0
330900,1983,89.0,0
330900,1984,33.0,0
330900,1985,94.0,0
330900,1986,44.0,0
330900,1987,42.5,0
330900,1988,90.0,0
330900,1989,85.0,0
330900,1990,85.0,0
330900,1991,54.0,0
330900,1992,120.0,0
330900,1993,27.0,0
330900,1994,46.0,0
330900,1995,72.0,0
330900,1996,82.0,0
330900,1997,78.0,0
330900,1998,54.0,0
330900,1999,9.0,0
330900,2000,24.0,0
330900,2001,71.0,0
330900,2002,68.0,0
330900,2003,29.0,0
330900,2004,60.0,0
330900,2005,75.0,0
330900,2006,57.0,0
330900,2007,76.0,0
330900,2008,40.0,0
330900,2009,50.0,0
330900,2010,68.0,0
330900,2011,49.0,0
330900,2012,44.0,0
330900,2013,42.0,0
330900,2014,85.0,0
330900,2016,58.0,0
330900,2017,20.0,0
330900,2018,57.5,0
330900,2019,69.5,0
330900,2020,80.5,0
330900,2021,37.5,0
331500,1956,84.0,0
331500,1957,156.0,0
331500,1959,18.0,0
331500,1960,39.0,0
331500,1961,74.0,0
331500,1962,48.0,0
331500,1963,30.0,0
331500,1964,71.0,0
331500,1965,77.0,0
331500,1966,30.5,0
331500,1967,32.6,0
331500,1968,37.6,0
331500,1969,39.0,0
331500,1971,54.5,0
331500,1972,68.0,0
331500,1973,87.0,0
331500,1974,87.0,0
331500,1975,54.0,0
331500,1976,44.0,0
331500,1977,16.0,0
331500,1978,22.0,0
331500,1979,5.0,0
331500,1980,75.0,0
331500,1981,86.0,0
331500,1982,41.0,0
331500,1983,31.0,0
331500,1984,9.0,0
331500,1985,50.0,0
331500,1986,39.0,0
331500,1987,35.0,0
331500,1988,46.0,0
331500,1989,46.0,0
331500,1990,80.0,0
331500,1991,44.0,0
331500,1992,40.0,0
331500,1993,16.0,0
331500,1994,57.0,0
331500,1995,31.0,0
331500,1996,50.0,0
331500,1997,47.0,0
331500,1998,58.0,0
331500,1999,15.0,0
331500,2000,6.0,0
331500,2001,25.0,0
331500,2002,27.0,0
331500,2003,29.0,0
331500,2004,87.0,0
331500,2005,80.0,0
331500,2006,23.0,0
331500,2007,31.0,0
331500,2008,27.0,0
331500,2009,25.0,0
331500,2012,19.0,0
331500,2013,29.0,0
331500,2014,58.0,0
331500,2016,54.0,0
331500,2017,13.5,0
331500,2018,52.0,0
331500,2019,43.5,0
331500,2020,54.5,0
331500,2021,34.0,0
331500,2022,17.0,0
332000,1955,61.0,0
332000,1956,56.0,0
332000,1957,107.0,0
332000,1959,27.0,0
332000,1960,17.0,0
332000,1961,68.0,0
332000,1962,42.0,0
332000,1963,18.0,0
332000,1964,77.0,0
332000,1965,106.0,0
332000,1966,42.1,0
332000,1967,32.2,0
332000,1968,59.4,0
332000,1969,60.5,0
332000,1970,32.0,0
332000,1971,78.0,0
332000,1972,67.0,0
332000,1973,87.0,0
332000,1974,87.0,0
332000,1975,64.0,0
332000,1977,20.0,0
332000,1978,22.0,0
332000,1979,22.0,0
332000,1980,99.0,0
332000,1981,109.0,0
332000,1982,25.0,0
332000,1983,39.0,0
332000,1984,7.0,0
332000,1985,52.0,0
332000,1986,51.0,0
332000,1987,40.5,0
332000,1988,24.0,0
332000,1989,49.0,0
332000,1990,98.0,0
332000,1991,52.0,0
332000,1993,18.0,0
332000,1994,78.0,0
332000,1995,38.0,0
332000,1996,37.0,0
332000,1998,62.0,0
332000,1999,17.0,0
332000,2000,8.0,0
332000,2001,54.0,0
332000,2002,18.0,0
332000,2003,23.0,0
332000,2004,71.0,0
332000,2005,61.0,0
332000,2006,14.0,0
332000,2007,44.0,0
332000,2008,18.0,0
332000,2009,25.0,0
332000,2010,54.0,0
332000,2011,25.0,0
332000,2012,24.0,0
332000,2013,35.0,0
332000,2014,59.0,0
332000,2016,36.0,0
332000,2017,14.0,0
337800,1962,45.0,0
337800,1963,41.0,0
337800,1964,64.0,0
337800,1965,82.0,0
337800,1966,27.1,0
337800,1967,29.0,0
337800,1968,65.0,0
337800,1969,57.0,0
337800,1971,114.2,0
337800,1973,99.0,0
337800,1974,99.0,0
337800,1975,61.0,0
337800,1976,61.0,0
337800,1977,36.0,0
337800,1978,12.5,0
337800,1979,48.0,0
337800,1980,57.0,0
337800,1981,98.0,0
337800,1982,33.0,0
337800,1983,40.0,0
337800,1984,5.0,0
337800,1985,59.0,0
337800,1986,101.0,0
337800,1987,31.5,0
337800,1988,60.0,0
337800,1989,30.0,0
337800,1990,53.0,0
337800,1991,41.0,0
337800,1992,32.0,0
337800,1993,14.0,0
337800,1994,55.0,0
337800,1995,60.0,0
337800,1996,23.0,0
337800,1997,44.0,0
337800,1998,40.0,0
337800,1999,21.0,0
337800,2000,5.0,0
337800,2001,37.0,0
337800,2002,13.0,0
337800,2003,45.0,0
337800,2004,52.0,0
337800,2005,75.0,0
337800,2006,21.0,0
337800,2007,33.0,0
337800,2008,27.0,0
337800,2009,7.0,0
337800,2010,45.0,0
337800,2012,18.0,0
337800,2013,27.0,0
337800,2014,93.0,0
337800,2015,58.0,0
337800,2016,87.0,0
337800,2017,31.0,0
337800,2018,33.0,0
337800,2019,49.0,0
337800,2020,47.0,0
337800,2021,18.0,0
337800,2022,32.0,0
340350,1962,39.0,0
340350,1963,25.0,0
340350,1964,88.0,0
340350,1965,77.0,0
340350,1966,31.2,0
340350,1967,27.0,0
340350,1968,53.2,0
340350,1969,76.5,0
340350,1970,16.0,0
340350,1971,116.5,0
340351,1972,39.0,0
340351,1973,5.0,0
340351,1974,73.0,0
340351,1975,93.0,0
340351,1976,53.0,0
340351,1977,24.0,0
340351,1978,16.0,0
340351,1979,56.0,0
340351,1980,58.0,0
340351,1981,101.0,0
340351,1982,59.0,0
340351,1983,43.0,0
340351,1984,7.0,0
340351,1985,30.0,0
340351,1986,100.0,0
340351,1987,34.5,0
340351,1988,72.0,0
340351,1989,65.0,0
340352,1991,46.0,0
340352,1992,28.0,0
340352,1993,14.0,0
340352,1994,45.0,0
340352,1995,75.0,0
340352,1996,29.0,0
340352,1997,40.0,0
340352,1998,40.0,0
340352,1999,18.0,0
340352,2000,2.0,0
340352,2001,25.0,0
340352,2002,21.0,0
340352,2003,36.0,0
340352,2004,51.0,0
340352,2005,47.0,0
340352,2006,39.0,0
340352,2007,33.0,0
340352,2008,32.0,0
340352,2009,13.0,0
340510,1956,37.0,0
340510,1959,30.0,0
340510,1960,45.0,0
340510,1961,48.0,0
340510,1962,31.0,0
340510,1963,23.0,0
340510,1964,60.0,0
340510,1965,72.0,0
340510,1966,28.6,0
340510,1967,18.5,0
340510,1968,31.0,0
340510,1969,86.5,0
340510,1970,32.0,0
340510,1971,105.5,0
340510,1973,59.0,0
340510,1974,59.0,0
340510,1975,77.0,0
340510,1976,52.0,0
340510,1977,17.0,0
340510,1978,11.5,0
340510,1979,58.0,0
340510,1980,62.0,0
340510,1981,109.0,0
340510,1982,24.0,0
340510,1983,53.0,0
340510,1984,5.0,0
340510,1985,22.0,0
340510,1986,88.0,0
340510,1987,32.5,0
340510,1988,,
340510,1989,62.0,0
340510,1990,59.0,0
340510,1991,54.0,0
340510,1992,24.0,0
340510,1993,12.0,0
340510,1994,49.0,0
340510,1995,64.0,0
340510,1996,17.0,0
340510,1997,44.0,0
340510,1998,50.0,0
340510,1999,13.0,0
340510,2000,3.0,0
340510,2001,24.0,0
340510,2002,10.0,0
340510,2003,22.0,0
340510,2004,36.0,0
340510,2005,41.0,0
340510,2006,42.0,0
340510,2007,31.0,0
340510,2008,41.0,0
340510,2009,9.0,0
341800,1974,79.0,0
341800,1975,79.0,0
341800,1976,31.0,0
341800,1977,13.0,0
341800,1978,19.5,0
341800,1979,22.0,0
341800,1980,26.0,0
341800,1981,85.0,0
341800,1982,35.0,0
341800,1983,47.0,0
341800,1984,1.0,0
341800,1985,41.0,0
341800,1986,65.0,0
341800,1987,50.0,0
341800,1988,56.0,0
341800,1989,44.0,0
341800,1990,48.0,0
341800,1991,47.0,0
341800,1992,26.0,0
341800,1993,9.0,0
341800,1994,53.0,0
341800,1995,39.0,0
341800,1996,24.0,0
341800,1997,29.0,0
341800,1998,38.0,0
341800,1999,16.0,0
341800,2000,7.0,0
341800,2001,22.0,0
341800,2002,6.0,0
341800,2003,19.0,0
341800,2004,35.0,0
341800,2005,32.0,0
341800,2006,16.0,0
341800,2007,19.0,0
341800,2008,26.0,0
341800,2009,17.0,0
341800,2010,66.0,0
341800,2011,42.0,0
341800,2012,16.0,0
341800,2013,29.0,0
341800,2014,69.0,0
341800,2015,41.0,0
341800,2016,56.0,0
341800,2017,23.0,0
341800,2018,79.5,0
341800,2019,61.0,0
341800,2020,85.5,0
341800,2021,12.5,0
341800,2022,22.0,0
342200,1950,63.0,0
342200,1951,27.1,0
342200,1952,44.5,0
342200,1953,40.5,0
342200,1955,43.0,0
342200,1956,55.0,0
342200,1957,61.0,0
342200,1958,27.0,0
342200,1959,10.0,0
342200,1960,4.0,0
342200,1961,38.0,0
342200,1962,29.0,0
342200,1966,45.0,0
342200,1967,27.0,0
342200,1968,43.0,0
342200,1969,73.0,0
342200,1970,9.0,0
342200,1971,51.0,0
342200,1972,55.0,0
342200,1973,13.0,0
342200,1974,39.0,0
342200,1975,78.0,0
342200,1976,31.0,0
342200,1977,27.5,0
342200,1978,10.5,0
342200,1979,28.0,0
342200,1980,20.0,0
342200,1981,57.0,0
342200,1982,25.0,0
342200,1983,37.0,0
342200,1984,0.0,0
342200,1985,38.0,0
342200,1986,59.0,0
342200,1987,45.0,0
342200,1988,49.0,0
342200,1989,57.0,0
